repo,path,sha
DependencyTrack/dependency-track,SECURITY.md,bbb360a02ee5fae7c5a54ea8da3499458e0795be
hasura/graphql-engine,SECURITY.md,5873eb025eefb6294db74231314c7f9c735983dd
hasura/graphql-engine,SECURITY.md,86156938158b06a8a98d931975018dce159adb39
hasura/graphql-engine,SECURITY.md,68480d02145bb8d424226187082d63d8a1f57d85
hasura/graphql-engine,SECURITY.md,2fbb6238e03bfc76b479e8969e54031e18df9454
hasura/graphql-engine,SECURITY.md,f567f7f586105dc52621935e8a9f21ef7daa1d7a
hasura/graphql-engine,SECURITY.md,ddcd3dc9aea7e0e1cf12e07a0d306d4ee08e0b61
hasura/graphql-engine,SECURITY.md,777c599a335748d630649b655e29db57e434b393
zcash/zcash,SECURITY.md,821d1afb754ec544d1170a273ff9a6e01c915d4d
zcash/zcash,SECURITY.md,e1fa80e9b7ae84f98b79ef10d2bd400b84a17259
koral--/android-gif-drawable,SECURITY.md,93732b20f6e6ff1a7ac08b7d2c05e24754c55a02
Yubico/pam-u2f,SECURITY.md,05b7e0daf23187f289063558339408f9ad8ff8aa
blogifierdotnet/Blogifier,SECURITY.md,b14e98e4ec4b3d34f7b4755f400ef238e779d0e0
JayXon/Leanify,SECURITY.md,feaa230ba49b86d4ed6bf176c94ad1cbc2a000ee
ACINQ/eclair,SECURITY.md,fe96132815e63c5e74450d5d218e7651161f999c
libssh2/libssh2,.github/SECURITY.md,6c662e7b17a9c3ee1f8b03b057d9c6617095dfdd
libssh2/libssh2,.github/SECURITY.md,1494e6c9f41457414de3ec2ef162ed22532f1379
libssh2/libssh2,docs/SECURITY.md,d10da27a0758ec38ce5d2bda08e011a455d8e56d
libssh2/libssh2,docs/SECURITY.md,7697448db623ed861a34a0b54db389e595585721
libssh2/libssh2,docs/SECURITY.md,daf2cc1470113c1396300359f956a769a07579b5
libssh2/libssh2,docs/SECURITY.md,ef8063b9240881c8df2db8d32218ca01b28754f9
opencats/OpenCATS,Security.MD,5c95dafe92a1f7fb4694959a2b365396b9039679
opencats/OpenCATS,Security.MD,a179e1bb959b3e7f2a07877744dadd4bc9106c6a
gdnsd/gdnsd,docs/Security.md,c1c8ad21c520f84915a0f887fa7077989d37ae9a
gdnsd/gdnsd,docs/Security.md,7b65656d626c58a4af15b0750daaacd9c1ec1d86
gdnsd/gdnsd,docs/Security.md,f0c110257d20b0ef1518d026e27a484d75511bfb
gdnsd/gdnsd,docs/Security.md,0d5a089ee44e641c538895ab7cc08007cba90ac7
bagisto/bagisto,SECURITY.md,541f73a01fe8a2bc25f5503028516dc58410e816
bagisto/bagisto,SECURITY.md,94db26ed35ca5b0fc78d9c7937aa73b55ed9a04b
PHPSocialNetwork/phpfastcache,SECURITY.md,4541d5b5dcf7e6b5d7c40214566d92c5a818abbe
PHPSocialNetwork/phpfastcache,SECURITY.md,7e2d1e10d08d4b25251dc0c0d9e7936709dcce9f
PHPSocialNetwork/phpfastcache,SECURITY.md,7512e14aa8fc05343a80239df33bce997c59cf3b
NLnetLabs/unbound,SECURITY.md,125983558b1ad66e3d90048b2fb1d4ed4513fb61
fecshop/yii2_fecshop,SECURITY.md,2e5127995191495c2eecafb61e517b8bd68e4320
Automattic/mongoose,SECURITY.md,77dd672c0138f342311b9bbb0b206ee2fea5bdf7
containers/crun,SECURITY.md,4a75a94be14b0ad70e8eaac4d07f509eba7dfb37
manvel-khnkoyan/jpv,SECURITY.md,8a3cb7793e07532866f1d64e56082eadf9881ae4
bitwarden/server,SECURITY.md,624657a23a8fbbe768ab35588684f1ea81fe6933
bitwarden/server,SECURITY.md,555e478ec30b102979994e4d1746f82b0777bafd
bitwarden/server,SECURITY.md,e6ff528e5a5a6edb38aeb958f9711cd9e37c39ab
bitwarden/server,SECURITY.md,cadc79b90024cf273fadedb3b361f6e64179a195
cure53/DOMPurify,SECURITY.md,2f1a97d06336816e69ca44e311c70ab0456efe6f
cure53/DOMPurify,SECURITY.md,e34ea757b5b7f28dbdbd001f4d402620e21276fb
cure53/DOMPurify,SECURITY.md,73b5d46b1260b206949329a03511ff5adbc99bf0
cure53/DOMPurify,SECURITY.md,78401705222c4e60d3fe41bf9c3fdd55f791e370
ariabuckles/simple-markdown,SECURITY.md,ba8f8f74e427789ebb20aa6b65f61cc7d5b70f88
ariabuckles/simple-markdown,SECURITY.md,192cc94bab9bb70d00625f094eb207657dfe9df7
ariabuckles/simple-markdown,SECURITY.md,1c65d1c0a519b60a28dbf9ffc655fa0114e22ba8
prometheus/prometheus,SECURITY.md,8cc27af6eb0a3587955897b14c0693b91cb2c99c
prometheus/prometheus,SECURITY.md,fd022965c022f1f02858287325fb01f5ba29b936
eclipse/wakaama,SECURITY.md,0d041468d040161ac949d61842b3f423a71198a0
eclipse/wakaama,SECURITY.md,db8f7e9b9e93e0140d334660d1907706e95b16b6
StackStorm/st2,SECURITY.md,b99d5dfbae33ed6334ccde54f14a6bc6221d7ccf
Lora-net/LoRaMac-node,SECURITY.md,672b37deec7589b2e7346d3acb6a0e8ba79fa9fe
Lora-net/LoRaMac-node,SECURITY.md,ba17382bd5109513937afad07f068a781a503ef6
httplib2/httplib2,SECURITY.md,828c26d8ca1e7e3c9c3e154885c9bf3a13426cbe
weaveworks/weave,SECURITY.md,77445d0d9e635ae16eccdf564b885027439b2c4c
weaveworks/weave,SECURITY.md,9bb14662e556e71e65f0664e265ae63b9a5b1980
reportportal/reportportal,SECURITY.md,d6bbc4bf58d56b63ab5454b4a4a420098c4adda7
Submitty/Submitty,SECURITY.md,5a7dcad9fd2b2e2b1a6e1a2244ab0d5ae3b7eb87
c-ares/c-ares,SECURITY.md,04d2f060112241454acde7e2bf928d971460ea02
c-ares/c-ares,SECURITY.md,7905e3f1c5d4f736d3076ff96500b99af6d4d7f1
c-ares/c-ares,SECURITY.md,66689efc07771568321965a87ab7eee158da92f7
schokokeksorg/freewvs,SECURITY.md,7cf39939e6a2a8cdaec824d5d9bdfb96abd6943e
openenclave/openenclave,SECURITY.md,e7b16bba6fe4b4f818a6393e796a3e6e16210a48
openenclave/openenclave,SECURITY.md,a39476e5de854317a1a74ec3c08257a00c1625d5
openenclave/openenclave,SECURITY.md,765025e20faf43b2fb825a15ec25aff90ef2afcb
projectcontour/contour,SECURITY.md,994938278806f268f8bfe664f980176f5afba642
projectcontour/contour,SECURITY.md,630cd57853b7d802afced5c46ed50d860bbb2b6c
projectcontour/contour,SECURITY.md,a00156becf259cd5548d5f585766a7d4eb80771e
projectcontour/contour,SECURITY.md,e8b51a72540b613545c348c9e6d50efd5a016b96
projectcontour/contour,SECURITY.md,5bd994e4b3a3ca86b0892cb930badb26a1cf5efe
projectcontour/contour,SECURITY.md,987027009b647fed5d39a14d40e09432b09a5040
projectcontour/contour,SECURITY.md,bacfd6400fdaa915d291bcffdb75d171fe2feb7d
actions/toolkit,SECURITY.md,2e4712de6f9e7ac27580f7b8eefa57bd5c6e2038
mapfish/mapfish-print,SECURITY.md,885a756d286200439a08c4ab55af4a233a5d2b8b
mapfish/mapfish-print,SECURITY.md,eaf133e0eb76b78b7a6dcd8a84abd651d66c83a9
mapfish/mapfish-print,SECURITY.md,405f426e1681cc826bf85cdd0a1dc3562d62965c
mapfish/mapfish-print,SECURITY.md,fddcaacfe2e0d1d58a1f2d39c665251ae5a8ab6b
mapfish/mapfish-print,SECURITY.md,52661ca6cd312089bb08e2147473e6676161cf17
mapfish/mapfish-print,SECURITY.md,c1f997e09ccd34a6657f10f7bd9d703edff18a2f
mapfish/mapfish-print,SECURITY.md,4beeb529c5286ddf72a8f72b959f8976b259d579
mapfish/mapfish-print,SECURITY.md,9bb0b8a327420621bbd4f79c60aae5ac52bd65e4
mapfish/mapfish-print,SECURITY.md,647a5b9b946c3ee239ca891f059618e62bb88c92
mapfish/mapfish-print,SECURITY.md,34a173559786c18706a293d6cd0a5d7c993a6ad2
mapfish/mapfish-print,SECURITY.md,f465ee6915bab258cf979c42176ece8280cf64e5
mapfish/mapfish-print,SECURITY.md,68c584f5f09d0cee3ea5c3091ec0301d95f730db
mapfish/mapfish-print,SECURITY.md,79f22aebeaa612559f112cdb7eb3088c5c1e9307
mapfish/mapfish-print,SECURITY.md,16130e5dc78bcfe80342f49acd4d7d563dc35c71
mapfish/mapfish-print,SECURITY.md,7149d742b0df449a146a1d54e489e91ac92b0ed8
mapfish/mapfish-print,SECURITY.md,06f49787418ac289bc74194d36ac277907a87d40
mapfish/mapfish-print,SECURITY.md,00dcbf0e57ed964b120d41b76f6e219f18cbc119
mapfish/mapfish-print,SECURITY.md,bf9891d2fbf7bd871e7dab2a8fe12c58ed490e92
mapfish/mapfish-print,SECURITY.md,2dccb3be3071efe628d06ed528f397e288d9355b
mapfish/mapfish-print,SECURITY.md,b3cdaf7eb6e77d80347ed727572d18462249341d
ractf/core,SECURITY.md,dd62da12aa20e8324a4f5edbdda99e1e53491bd7
spree/spree,SECURITY.md,09f081b202ab758c33d9529252f7b6192224341f
spree/spree,SECURITY.md,2d0c90a03fbe9c6c9df8145adb7cf6a704c8527e
spree/spree,SECURITY.md,ccf2da8fefc1d5f40c1ace50a807c5d2393128f8
spree/spree,SECURITY.md,541f7d26b15b2c4b0bffe4703738eaac83f4a227
spree/spree,SECURITY.md,2a08aa8712c60569672e80e48cb5c79857254ef2
ImpressCMS/impresscms,SECURITY.md,427ad2f6d63d95e5ac1e41395cfe4ad5c0222eae
ImpressCMS/impresscms,SECURITY.md,515f1db18c4dd63d735b6ce45fbcb3f3a3458bdf
ImpressCMS/impresscms,SECURITY.md,e9647cc5632dc962bde01b1a8fedac8784d38c09
josdejong/jsoneditor,SECURITY.md,6e64f937ef26eb5d894228693ff008f12f7386c6
mongo-express/mongo-express,SECURITY.md,796cef5f2323dfe7b19a1ca920771d361af5be24
tpm2-software/tpm2-tss,SECURITY.md,03823000d588335a5b41dfd0aa36a16cb606e98c
LiveHelperChat/livehelperchat,.github/SECURITY.md,e519642a40ee7b553c8115f47cc8cb7e282b4c43
moby/buildkit,.github/SECURITY.md,c901f4138f37df24a294947ce2e50efb0143ab7b
OrchardCMS/Orchard,SECURITY.md,5bb6c8b27efcde942d7aaa0319b2e855d7cbed35
kovidgoyal/kitty,SECURITY.md,a4d9d948ab876ee5d001d608678ecefe60fd585f
jupyterhub/jupyterhub,SECURITY.md,3610454a12a92badc29cf182c1e3da1b5683b247
jupyterhub/jupyterhub,SECURITY.md,abc4bbebe426b76d9ec83764e7070acff14f884d
ethereum/solidity,SECURITY.md,5560239cf5d243e3c3d83adf129f2335fed6c549
ethereum/solidity,SECURITY.md,37fb53bebdb602a4e64c51a15ecf6fb624e0cea7
PrivateBin/PrivateBin,SECURITY.md,e84a8694e4f4ca6ff7dd745aa985e27388d3dad0
PrivateBin/PrivateBin,SECURITY.md,b5602dd1ae0df9d84409bb5c604d9bdb50de72ac
PrivateBin/PrivateBin,SECURITY.md,456ced37c26d01b5176c87b65e500b9e1210e080
PrivateBin/PrivateBin,SECURITY.md,458ebcb3213a65063c2b4e0194439d45cf0d1b7a
PrivateBin/PrivateBin,SECURITY.md,9914c37683496d161d9f8c8355bc89c358b1b243
PrivateBin/PrivateBin,SECURITY.md,adece1d784120640e29d408dea3e15c1bfeb8469
PrivateBin/PrivateBin,SECURITY.md,ed590ee5571d95ddb220a1904f4054724cc36bb1
PrivateBin/PrivateBin,SECURITY.md,2d4edfe4011f542c17dfb05da08a164be1c9cf3a
PrivateBin/PrivateBin,SECURITY.md,847c9e73551fae4b961dd728d2ca6a813256b60d
PrivateBin/PrivateBin,SECURITY.md,b65303dd71a0d6fcc86935d503b2bbe83fa9e927
PrivateBin/PrivateBin,SECURITY.md,a270cd818a136e107a7da945a72abf921101bc11
buddypress/BuddyPress,SECURITY.md,57f6f45728712721f46ff7260963c273d12c3d39
Sustainsys/Saml2,SECURITY.md,4bddca4e90f3ff222e5e212b10ebd126ff227ee6
Sustainsys/Saml2,SECURITY.md,502a3b1f511dffac37c6870fc958ac31b4067767
Sustainsys/Saml2,SECURITY.md,8cffb21c7cdbeecc39e63419e7ae77ddeb5836e3
Sustainsys/Saml2,SECURITY.md,d58e88e8ea70bc339e29eeed8903c190aec6e352
ohler55/agoo,SECURITY.md,2267e90e80f9d044c6b3fc71cc9535b667a44536
googleapis/google-oauth-java-client,SECURITY.md,5fa1af6fddb450bd05fb07f9898ff26a871296a7
kolya5544/BearFTP,SECURITY.md,79a86caf7a49b2c083a83e931605a8acfc8e162d
canonical/cloud-init,SECURITY.md,eb22a2426d4df1d1870dbef04f5edf7f58356ee1
canonical/cloud-init,SECURITY.md,bbd9ef9f5dc9b3728d0d10534bf5d8b372bd1641
canonical/cloud-init,SECURITY.md,8c826821295cfc7d9292321b73c8bd461dbeee62
apple/swift-nio-extras,SECURITY.md,fd8f9dfb1147a7b2c76ecf717ec957297e7009fc
jquery-validation/jquery-validation,SECURITY.md,df89cf0c7f2047b63d50f86f52512ec95ecf0e70
node-red/node-red,SECURITY.md,3b68f56b159a852c4c040d3798f3bf8a9610caa1
node-red/node-red,SECURITY.md,7def676a171ec3efc35e2ddc742f47f452191128
cla-assistant/cla-assistant,SECURITY.md,ebd28b21a3c9f80a545fb46be20ef29f1ab6280d
cla-assistant/cla-assistant,SECURITY.md,68a7322664dbbaf0a960fa5b1d6529cbb9456ce8
cla-assistant/cla-assistant,SECURITY.md,009b10c4a50eadc7d88c3e6927ea9268c864ae37
SAP/scimono,SECURITY.md,fc953ab33cb2b31a250d22c2d656fdb9de7da608
google/exposure-notifications-verification-server,.github/SECURITY.md,c46f2df8cc994667d7d9b2d56a3b8b3f15964907
npm/hosted-git-info,SECURITY.md,d242175486a9a2475d0764078bdd6e7356dfdf98
npm/hosted-git-info,SECURITY.md,cf8115d6fa056fbfb0d63d4d13bde6116b2a02e0
npm/hosted-git-info,SECURITY.md,c42e1f216542ead9d0d328704c5db02204f15ce8
karma-runner/karma,SECURITY.md,c985155a4eac95c525e1217e98d4013ac5f53305
deoxxa/dotty,SECURITY.md,c20f9186c0bbd4d235c86ba8da007b4018bb46a0
appwrite/appwrite,SECURITY.md,7790079bb2b3167c4355af0f8008f674d728f96e
appwrite/appwrite,SECURITY.md,bbe29e9aa7b5288a9d5fbf4387c5e5cf9ba2ddb8
appwrite/appwrite,SECURITY.md,a309beddf5bc7acdf932e18d10314eb730fdf4f7
appwrite/appwrite,SECURITY.md,239813aec2cc9963ba3c99308fac34b6b9aeab62
appwrite/appwrite,SECURITY.md,7c9daf8cef7dd76c72a8b46c9f51bd153b05e438
appwrite/appwrite,SECURITY.md,bb6619b5c8d8b0af24223849739a54a94174e361
appwrite/appwrite,SECURITY.md,857796fcb761432c7701b099e4ed04ef59afcf53
appwrite/appwrite,SECURITY.md,735804632ed20840eb06c087e72a98f3aabce1f3
appwrite/appwrite,SECURITY.md,a98890bd9b507b07144172f5f13590a3357a61f1
michaelschwarz/Ajax.NET-Professional,SECURITY.md,5410739178a13e84f6f3075a98e55ea93f863a49
nette/latte,.github/security.md,c660e4f2507f54178f2f3ec30fc816bc329f030a
UniSharp/laravel-filemanager,docs/security.md,6342febbaa54b4b5dc11732b7124d44e9a73c872
OrchardCMS/OrchardCore,SECURITY.md,f0b2ab9d08c6aeecd6fccca833a2835df1fd7d72
OrchardCMS/OrchardCore,SECURITY.md,666b675458ed772e936882f674c50ec08b23c89e
alagrede/znote-app,SECURITY.md,4a3625c51a12268cfd89a18189d7cd688bd6cee1
alagrede/znote-app,SECURITY.md,89a2445ce54f1fcd4dbc30f628f0f39b0fd944fc
spiffe/spire,SECURITY.md,375a86ee7df5154821d2f4c55c7e51a4a31750f6
spiffe/spire,SECURITY.md,76d069762d5fea24c0ef0c1800f1e00feb38b9fb
spiffe/spire,SECURITY.md,20671191f75e52f3f698377dcca12325af87e6b3
spiffe/spire,SECURITY.md,8122f10080af770e3b3d0f1e3566f0e691b79ee2
spiffe/spire,SECURITY.md,35cbed029c18fc385289cbb66468035f20bf97ec
spiffe/spire,SECURITY.md,9bc9a50d69c8c9039b4d39c4bfcce507127bc7be
spiffe/spire,SECURITY.md,b1e356fb610e2416521878bcc3a17de732dc29b9
spiffe/spire,SECURITY.md,82727a16fab2d3df9d6682f97e0619dd3d9afdc7
bolt/core,SECURITY.md,683dbf42b4f7d32b6c0a8cade873f0224e5ac9d8
sindresorhus/is-svg,.github/security.md,9810417fa52a1d062327ce3ffaa55f770a95cb37
authelia/authelia,SECURITY.md,b4d9e2138788c9ad3b76bbe6efa5dffd8779d613
authelia/authelia,SECURITY.md,b2c60ef898f2d94c3f6122b5376135e02866d7bc
authelia/authelia,SECURITY.md,0fbd3c3938bde3260050596c29638a7d6f6617ae
authelia/authelia,SECURITY.md,c555c10496918f8ae7ee325953e61b548761b03d
authelia/authelia,SECURITY.md,6b3246a6d313e9552084edfe3598847b0caa43df
authelia/authelia,SECURITY.md,08e674b62f6e86e052c42024c4ced4e48ea7372e
authelia/authelia,SECURITY.md,e0910322798aef1504e3ff9f877cd2b0555f4540
authelia/authelia,SECURITY.md,3f374534abb33b5d03dd0fa4e5a01b3e08475c46
authelia/authelia,SECURITY.md,e95c6a294de822372c35be025c6b33d3ba19f467
authelia/authelia,SECURITY.md,f92480b44bf932837687e2dfe7d50f456785f288
Dav-Git/Dav-Cogs,SECURITY.md,6c79d453903e48464debe4c18924d891f84ec718
icecoder/ICEcoder,SECURITY.md,99f5d1a7c9e4e1829713fcc353ac0a78a844e25b
libsndfile/libsndfile,SECURITY.md,89e7c02464c1d3d1d407db26a7c86d24d6626af1
libsndfile/libsndfile,SECURITY.md,7e2db6e8ef160ef3aa9f2df4e5205cd3e9cc270e
OctoPrint/OctoPrint,SECURITY.md,a68916f05a251052e139486df9932ecb246ae591
OctoPrint/OctoPrint,SECURITY.md,cae6730ea87da18bd6ebfeaf3e1e9cd354390939
OctoPrint/OctoPrint,SECURITY.md,bcb6c7a1d451d3996e2dd8825116492daffa4935
ActivityWatch/activitywatch,SECURITY.md,20554731174f50342e99dd96113efa5c222cfb70
auth0/nextjs-auth0,SECURITY.md,3febbdd280a8dd8ed447e4a1d13dd5e390bcc98c
edgexfoundry/edgex-go,SECURITY.md,b576a02ca2f5f3e2ac8b865ecd25ab8a497027dc
edgexfoundry/edgex-go,SECURITY.md,55703cfb8fff16b41bcf5b5700b650125831580d
edgexfoundry/edgex-go,SECURITY.md,398431feff524dc71f99412bba68b8b552d1addb
edgexfoundry/edgex-go,SECURITY.md,1949c3356e6c8cf6d2dc2486513a90a0b6bc0e8d
edgexfoundry/edgex-go,SECURITY.md,1b47f7a0eb899d5103b36e0ee6a4d175f8ae6f71
edgexfoundry/edgex-go,SECURITY.md,5dc76a6c8e7f254c7fba720d41f2fe5f0204dd5b
edgexfoundry/edgex-go,SECURITY.md,4ced080b53a8511502d10792e71c1cbc2dc01eb3
edgexfoundry/edgex-go,SECURITY.md,0855fff343fbac9200be972646aac1464c8bdae7
edgexfoundry/edgex-go,SECURITY.md,aa472f58a5207d25d1630cfabae13fa3f1ce44ee
edgexfoundry/edgex-go,SECURITY.md,d6a7479150d523be34feae3430043e4b6d081c4f
edgexfoundry/edgex-go,SECURITY.md,8ffa7a847b67cd18f840b4333c018314a8727466
edgexfoundry/edgex-go,SECURITY.md,d939fa2a280896df5d7ca92c81329f4401ab2857
edgexfoundry/edgex-go,SECURITY.md,f4204656cd259c9ac09dc185824708a797839447
skytable/skytable,SECURITY.md,c260dac3a4176d5a8199f8ea66ab25e434d03996
skytable/skytable,SECURITY.md,96a2cc3f7769dd19740ca6a84231829144a6d7c9
skytable/skytable,SECURITY.md,5783d5a8ab38f256528ea534c6c67517498d4359
gitpod-io/gitpod,SECURITY.md,ea44fa8a331fa8ab062222a743773bd5ca6c7423
gitpod-io/gitpod,SECURITY.md,dd9aa896da04ec0b855aec1750897d26d43532f0
skalenetwork/sgxwallet,SECURITY.md,f8e5eb9c0b79f47a69610cf473c2536847f3eecd
skalenetwork/sgxwallet,SECURITY.md,0a68d5e846031f6aae8d58d258786868a0e6ff4f
skalenetwork/sgxwallet,SECURITY.md,4a07148b87835934eb518f30b616635a49336d32
skalenetwork/sgxwallet,SECURITY.md,479b2abbfa18eefec157bd9f98516ec6e3c0b031
tmercswims/tmerc-cogs,.github/SECURITY.md,9e83369049325a7b9f6f422cad6bb91741d23b74
filebrowser/filebrowser,SECURITY.md,730be5ef6bd6d8ffdcaf68f68ce586d0888fb558
argoproj/argo-workflows,SECURITY.md,e3254eca115c9dd358e55d16c6a3d41403c29cae
argoproj/argo-workflows,SECURITY.md,eb18399d2d761846f383a2ac8de59bf1b3756902
argoproj/argo-workflows,SECURITY.md,3f415198e59c0f202dbd0319a92b643e30f6d566
argoproj/argo-workflows,SECURITY.md,876d5e71432b883ed2227beb713e37c8d8aa2161
argoproj/argo-workflows,SECURITY.md,78c08cf2d37bd31da450e3f57bcfb0a4d6f2ee35
argoproj/argo-workflows,SECURITY.md,640998e37e53c6c89aa4b53d0527462d4702b192
argoproj/argo-workflows,SECURITY.md,cf277eb5114cd2db4f00d34e400a132d3344bf97
argoproj/argo-workflows,docs/security.md,fd6f3c263412a1174de723470a14721b220c4651
argoproj/argo-workflows,docs/security.md,c2f450622d93dd18ddcba8aee85543b9d020a831
argoproj/argo-workflows,docs/security.md,941550583fa378568b336dc999fc52050d709681
argoproj/argo-workflows,docs/security.md,6a7523f4151716f2a06f952aef3064db9afc2d77
argoproj/argo-workflows,docs/security.md,b4307db7c4b7e0597486a1f083ded21866bb75e4
argoproj/argo-workflows,docs/security.md,863d8b9adc1819c9ca9a5e96b6d3b818a0711c97
argoproj/argo-workflows,docs/security.md,e10f6448e4583093d84c3dbdd73b2b4988ecf178
argoproj/argo-workflows,docs/security.md,948c28465ff30eec6f345895292bcfbb3ab65499
argoproj/argo-workflows,docs/security.md,525ddecba5954602446dbadf698d0b245001733a
argoproj/argo-workflows,docs/security.md,65fb530e291e1586fdcd12ca7dc4245ef3dfa551
argoproj/argo-workflows,docs/security.md,2672a933b85d03ba6d1f2067acbbb80896f91e0a
argoproj/argo-workflows,docs/security.md,727e27a92334e22d4ac1e52adfb2792964deb416
argoproj/argo-workflows,docs/security.md,d377b7c026aeb395901193c999fe733a57922c2b
argoproj/argo-workflows,docs/security.md,3507c3e6e8e9c420a6028a43b930a3ef6b221705
argoproj/argo-workflows,docs/security.md,0dbd78ff223e592f8761f1334f952e97c9e6ac48
wbce/wbce_cms,SECURITY.md,a7811abf10c7ab297e5186a4acec70dc7a04bd99
npm/arborist,SECURITY.md,dfe17d54e7e0cf89bfb232caebac54657537ee5a
owncast/owncast,docs/SECURITY.md,d3aa3f87af7801e6562f01698be2bd4866e32427
geopython/OWSLib,SECURITY.md,5c1de755e70dcdd0d1a28b734b1b3f89381eed81
geopython/OWSLib,SECURITY.md,c1b33ef8eba5a159748360f018e4669dbbdfcd32
theupdateframework/python-tuf,docs/SECURITY.md,9a54677ee91b16cd03d2ad237dfb68494c073375
theupdateframework/python-tuf,docs/SECURITY.md,9c099972ede588c70df54b2f46fc0e06a2f5f0a7
theupdateframework/python-tuf,docs/SECURITY.md,3533d8aa981a419d353863a617d20a943f93578f
theupdateframework/python-tuf,docs/SECURITY.md,3dc55942423c1d7c297ab614b9e49e2f71857493
theupdateframework/python-tuf,docs/SECURITY.md,42a4cee56cb0e2f839e8f1f72db8575979585bb6
theupdateframework/python-tuf,docs/SECURITY.md,5aecea70b93444642bc050ad59a5a56743fbab0d
oroinc/platform,security.md,eeea88a9ce52ae3624221bbb07cb3403f786d644
graphql/graphql-playground,SECURITY.md,b8a956006835992f12c46b90384a79ab82bcadad
graphql/graphql-playground,SECURITY.md,60f90a910f6df590c6c87cf3f8922a4f61ef454e
graphql/graphql-playground,SECURITY.md,f80db71b5929428db9cd31c83ad281450d259c7e
graphql/graphql-playground,SECURITY.md,239289b3e9da1744b23b7ef2694b1ed6370e3c16
graphql/graphql-playground,SECURITY.md,bf1883db538c97b076801a60677733816cb3cfb7
graphql/graphiql,SECURITY.md,cb237eeeaf7333c4954c752122261db7520f7bf4
archivy/archivy,SECURITY.md,ea353cd20a2892149ecdda3bb86a32e0974ba098
strongswan/strongswan,SECURITY.md,912d0520b96c8f49fefe3cab49a11630e8c06384
strongswan/strongswan,SECURITY.md,27544f7bd9c88eeda911814e1e9daffc1bccabe4
MasaCMS/MasaCMS,SECURITY.md,274cbcddcb6f0ba3ff5b6d31c8ed33851c13e863
foxcpp/maddy,.github/SECURITY.md,e0da30eb54d385b04660ca5dcf0b8b27f57b0a46
foxcpp/maddy,.github/SECURITY.md,5850da22a01576640f81a8a6965564ef5a494c0e
siwapp/siwapp-ror,SECURITY.md,7e56c6a82ff0a283846118bc23bf5f5e98b0bb37
Talend/tmdm-server-se,SECURITY.md,6f53581e5369f40bf0370bf36eb42f4203a8dad6
Talend/tmdm-server-se,SECURITY.md,86c858dd55d6f4366bd6dc2aef4e088ae0cfbf78
mercurius-js/mercurius,SECURITY.md,24253a0ee621ae39b6a008c7068a7fc152b75c1c
Patrowl/PatrowlManager,SECURITY.md,e139a61f71e6ba79064422fed1822800405e7ef6
transloadit/uppy,SECURITY.md,e0e725b2ba42caf295e12c806b8ac41ceccc2bbe
follow-redirects/follow-redirects,SECURITY.md,d28bcbf7cfc6d7e7cf6c0322421345deb1c15d03
skylot/jadx,SECURITY.md,52ac6dbbaf76cf1db60b3414660c15027ce35c5c
delgan/loguru,.github/SECURITY.md,6592c6497bc8b9d373b99dc396e143b9858f62c0
httpie/httpie,SECURITY.md,59d9e928f8a6de4bd78e9e11adbabf9de9207d45
httpie/httpie,SECURITY.md,0a873172c95404b43387c1a4302eecc1cdb8379e
httpie/httpie,SECURITY.md,395914fb4d439ce5220a44af231d3e16bf3fe18d
rudloff/alltube,SECURITY.md,cf82f1cc8fd19f100fece0f60b8d39c8debe958b
alvarotrigo/fullpage.js,SECURITY.md,99f17ae9e853ccb8420b406ed73171e71d256dec
rtxteam/rtx,SECURITY.md,12b9fa79bbe71299dfe3e9211239b381153014df
clinical-genomics/scout,security.md,6014a1c69e074baed5782e50ba80b73d52e1ff16
erudika/para,SECURITY.md,4ffce904736644a136266c21c8c9c237aa71bb2e
filegator/filegator,SECURITY.md,3ee8c36d7a3a5fa7a5467c0bf2683c7dde74a1a3
vmware-tanzu/pinniped,SECURITY.md,43da4ab2e06db3d3fc544fa7e5a8f50bcef0a57e
vmware-tanzu/pinniped,SECURITY.md,8e5912e4c2d6b623f9569417ee503b23c9b6179b
vmware-tanzu/pinniped,SECURITY.md,f6ea93e2739e79b49dafc355eb93cad49766d50b
snyk/cli,SECURITY.md,8e6a2c55246f3ad9b777eaa7439b0180155f1ec1
snyk/cli,SECURITY.md,c903a43930239065864bd9f6440ea890d8b617b6
snyk/cli,SECURITY.md,58b54379b70779bc3e8176e0e1649fdd14c8fd3a
FreshRSS/FreshRSS,SECURITY.md,3d2fea6bbfaf49d903e3db806b5405cd5ab80526
TYPO3/html-sanitizer,SECURITY.md,4744ffc3534e595e586c479a728dcfa89e7287dc
TYPO3/html-sanitizer,SECURITY.md,b213c38959d4ff5f78d062bcb925db7d19add46b
timescale/timescaledb,SECURITY.md,952f536636523e98a51c2133cfaaa99a2e2d3e06
FreeTAKTeam/FreeTakServer,SECURITY.md,e61aa8ce3f0c167245f43f598eaf6b5ef2cd05b7
locka99/opcua,SECURITY.md,f55eee15b85017a193566d4ed683afe4a658ddec
namelessmc/nameless,SECURITY.md,67a956b373356b1e69e52680d007da4df1f2e1a2
namelessmc/nameless,SECURITY.md,6e9faa3ab5caeec208fabc45f4d80cba53922467
namelessmc/nameless,SECURITY.md,d22df9f72595d389323fa16e1b1e51b4367f46ee
